Node,Packet,Direction,Protocol,Port,Time,Size,Offset,src IP,dest IP
13,8,RX,UDP,520,0.317799,232,0,192.166.1.69,192.166.1.70
13,8,TX,UDP,520,0.317799,232,0,192.166.1.69,192.166.1.70
11,10,RX,UDP,520,0.317827,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.317827,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.317941,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.317941,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.318105,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.318105,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.318283,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.318283,212,0,192.166.1.32,192.166.1.31
11,4,RX,UDP,520,0.318416,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.318416,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.318694,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.318694,172,0,192.166.1.5,192.166.1.6
12,17,RX,UDP,520,0.318959,212,0,192.166.1.34,192.166.1.33
12,17,TX,UDP,520,0.318959,212,0,192.166.1.34,192.166.1.33
11,15,RX,UDP,520,0.319005,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.319005,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.319019,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.319019,272,0,192.166.1.92,192.166.1.91
14,10,RX,UDP,520,0.319265,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.319265,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.319379,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.319379,232,0,192.166.1.38,192.166.1.37
14,6,RX,UDP,520,0.319544,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.319544,172,0,192.166.1.41,192.166.1.42
13,11,RX,UDP,520,0.319671,232,0,192.166.1.94,192.166.1.93
13,11,TX,UDP,520,0.319671,232,0,192.166.1.94,192.166.1.93
11,16,RX,UDP,520,0.319721,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.319721,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.319854,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.319854,192,0,192.166.1.23,192.166.1.24
14,7,RX,UDP,520,0.320133,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.320133,172,0,192.166.1.5,192.166.1.6
14,15,RX,UDP,520,0.320443,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.320443,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.320457,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.320457,272,0,192.166.1.92,192.166.1.91
11,10,RX,UDP,520,0.320704,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.320704,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.320817,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.320817,232,0,192.166.1.38,192.166.1.37
12,8,RX,UDP,520,0.320831,232,0,192.166.1.69,192.166.1.70
12,8,TX,UDP,520,0.320831,232,0,192.166.1.69,192.166.1.70
11,6,RX,UDP,520,0.320982,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.320982,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.32116,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.32116,212,0,192.166.1.32,192.166.1.31
11,4,RX,UDP,520,0.321293,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.321293,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.321571,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.321571,172,0,192.166.1.5,192.166.1.6
13,3,RX,UDP,520,0.321703,252,0,192.166.1.55,192.166.1.56
13,3,TX,UDP,520,0.321703,252,0,192.166.1.55,192.166.1.56
11,15,RX,UDP,520,0.321881,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.321881,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.321896,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.321896,272,0,192.166.1.92,192.166.1.91
14,10,RX,UDP,520,0.322142,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.322142,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.322256,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.322256,232,0,192.166.1.38,192.166.1.37
14,6,RX,UDP,520,0.322421,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.322421,172,0,192.166.1.41,192.166.1.42
11,16,RX,UDP,520,0.322598,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.322598,212,0,192.166.1.32,192.166.1.31
12,11,RX,UDP,520,0.322703,232,0,192.166.1.94,192.166.1.93
12,11,TX,UDP,520,0.322703,232,0,192.166.1.94,192.166.1.93
14,4,RX,UDP,520,0.322731,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.322731,192,0,192.166.1.23,192.166.1.24
14,7,RX,UDP,520,0.323009,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.323009,172,0,192.166.1.5,192.166.1.6
14,15,RX,UDP,520,0.32332,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.32332,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.323334,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.323334,272,0,192.166.1.92,192.166.1.91
13,17,RX,UDP,520,0.323415,212,0,192.166.1.34,192.166.1.33
13,17,TX,UDP,520,0.323415,212,0,192.166.1.34,192.166.1.33
11,10,RX,UDP,520,0.323581,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.323581,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.323694,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.323694,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.323859,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.323859,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.324037,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.324037,212,0,192.166.1.32,192.166.1.31
11,4,RX,UDP,520,0.324169,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.324169,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.324448,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.324448,172,0,192.166.1.5,192.166.1.6
12,3,RX,UDP,520,0.324735,252,0,192.166.1.55,192.166.1.56
12,3,TX,UDP,520,0.324735,252,0,192.166.1.55,192.166.1.56
11,15,RX,UDP,520,0.324758,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.324758,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.324773,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.324773,272,0,192.166.1.92,192.166.1.91
14,10,RX,UDP,520,0.325019,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.325019,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.325133,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.325133,232,0,192.166.1.38,192.166.1.37
13,8,RX,UDP,520,0.325287,232,0,192.166.1.69,192.166.1.70
13,8,TX,UDP,520,0.325287,232,0,192.166.1.69,192.166.1.70
14,6,RX,UDP,520,0.325297,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.325297,172,0,192.166.1.41,192.166.1.42
11,16,RX,UDP,520,0.325475,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.325475,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.325608,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.325608,192,0,192.166.1.23,192.166.1.24
14,7,RX,UDP,520,0.325886,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.325886,172,0,192.166.1.5,192.166.1.6
14,15,RX,UDP,520,0.326197,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.326197,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.326211,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.326211,272,0,192.166.1.92,192.166.1.91
12,17,RX,UDP,520,0.326447,212,0,192.166.1.34,192.166.1.33
12,17,TX,UDP,520,0.326447,212,0,192.166.1.34,192.166.1.33
11,10,RX,UDP,520,0.326457,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.326457,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.326571,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.326571,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.326736,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.326736,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.326913,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.326913,212,0,192.166.1.32,192.166.1.31
11,4,RX,UDP,520,0.327046,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.327046,192,0,192.166.1.23,192.166.1.24
13,11,RX,UDP,520,0.327159,232,0,192.166.1.94,192.166.1.93
13,11,TX,UDP,520,0.327159,232,0,192.166.1.94,192.166.1.93
11,7,RX,UDP,520,0.327325,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.327325,172,0,192.166.1.5,192.166.1.6
11,15,RX,UDP,520,0.327635,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.327635,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.327649,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.327649,272,0,192.166.1.92,192.166.1.91
14,10,RX,UDP,520,0.327896,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.327896,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.328009,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.328009,232,0,192.166.1.38,192.166.1.37
14,6,RX,UDP,520,0.328174,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.328174,172,0,192.166.1.41,192.166.1.42
12,8,RX,UDP,520,0.328319,232,0,192.166.1.69,192.166.1.70
12,8,TX,UDP,520,0.328319,232,0,192.166.1.69,192.166.1.70
11,16,RX,UDP,520,0.328352,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.328352,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.328485,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.328485,192,0,192.166.1.23,192.166.1.24
14,7,RX,UDP,520,0.328763,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.328763,172,0,192.166.1.5,192.166.1.6
14,15,RX,UDP,520,0.329073,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.329073,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.329088,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.329088,272,0,192.166.1.92,192.166.1.91
13,3,RX,UDP,520,0.329191,252,0,192.166.1.55,192.166.1.56
13,3,TX,UDP,520,0.329191,252,0,192.166.1.55,192.166.1.56
11,10,RX,UDP,520,0.329334,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.329334,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.329448,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.329448,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.329613,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.329613,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.32979,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.32979,212,0,192.166.1.32,192.166.1.31
11,4,RX,UDP,520,0.329923,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.329923,192,0,192.166.1.23,192.166.1.24
12,11,RX,UDP,520,0.330191,232,0,192.166.1.94,192.166.1.93
12,11,TX,UDP,520,0.330191,232,0,192.166.1.94,192.166.1.93
11,7,RX,UDP,520,0.330201,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.330201,172,0,192.166.1.5,192.166.1.6
11,15,RX,UDP,520,0.330512,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.330512,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.330526,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.330526,272,0,192.166.1.92,192.166.1.91
14,10,RX,UDP,520,0.330773,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.330773,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.330886,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.330886,232,0,192.166.1.38,192.166.1.37
13,17,RX,UDP,520,0.330903,212,0,192.166.1.34,192.166.1.33
13,17,TX,UDP,520,0.330903,212,0,192.166.1.34,192.166.1.33
14,6,RX,UDP,520,0.331051,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.331051,172,0,192.166.1.41,192.166.1.42
11,16,RX,UDP,520,0.331229,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.331229,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.331361,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.331361,192,0,192.166.1.23,192.166.1.24
14,7,RX,UDP,520,0.33164,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.33164,172,0,192.166.1.5,192.166.1.6
14,15,RX,UDP,520,0.33195,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.33195,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.331965,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.331965,272,0,192.166.1.92,192.166.1.91
11,10,RX,UDP,520,0.332211,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.332211,152,0,192.166.1.33,192.166.1.34
12,3,RX,UDP,520,0.332223,252,0,192.166.1.55,192.166.1.56
12,3,TX,UDP,520,0.332223,252,0,192.166.1.55,192.166.1.56
14,14,RX,UDP,520,0.332325,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.332325,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.332489,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.332489,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.332667,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.332667,212,0,192.166.1.32,192.166.1.31
13,8,RX,UDP,520,0.332775,232,0,192.166.1.69,192.166.1.70
13,8,TX,UDP,520,0.332775,232,0,192.166.1.69,192.166.1.70
11,4,RX,UDP,520,0.3328,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.3328,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.333078,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.333078,172,0,192.166.1.5,192.166.1.6
11,15,RX,UDP,520,0.333389,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.333389,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.333403,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.333403,272,0,192.166.1.92,192.166.1.91
14,10,RX,UDP,520,0.333649,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.333649,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.333763,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.333763,232,0,192.166.1.38,192.166.1.37
14,6,RX,UDP,520,0.333928,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.333928,172,0,192.166.1.41,192.166.1.42
12,17,RX,UDP,520,0.333935,212,0,192.166.1.34,192.166.1.33
12,17,TX,UDP,520,0.333935,212,0,192.166.1.34,192.166.1.33
11,16,RX,UDP,520,0.334105,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.334105,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.334238,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.334238,192,0,192.166.1.23,192.166.1.24
14,7,RX,UDP,520,0.334517,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.334517,172,0,192.166.1.5,192.166.1.6
13,11,RX,UDP,520,0.334647,232,0,192.166.1.94,192.166.1.93
13,11,TX,UDP,520,0.334647,232,0,192.166.1.94,192.166.1.93
14,15,RX,UDP,520,0.334827,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.334827,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.334841,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.334841,272,0,192.166.1.92,192.166.1.91
11,10,RX,UDP,520,0.335088,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.335088,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.335201,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.335201,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.335366,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.335366,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.335544,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.335544,212,0,192.166.1.32,192.166.1.31
11,4,RX,UDP,520,0.335677,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.335677,192,0,192.166.1.23,192.166.1.24
12,8,RX,UDP,520,0.335807,232,0,192.166.1.69,192.166.1.70
12,8,TX,UDP,520,0.335807,232,0,192.166.1.69,192.166.1.70
11,7,RX,UDP,520,0.335955,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.335955,172,0,192.166.1.5,192.166.1.6
11,15,RX,UDP,520,0.336265,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.336265,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.33628,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.33628,272,0,192.166.1.92,192.166.1.91
14,10,RX,UDP,520,0.336526,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.336526,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.33664,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.33664,232,0,192.166.1.38,192.166.1.37
13,3,RX,UDP,520,0.336679,252,0,192.166.1.55,192.166.1.56
13,3,TX,UDP,520,0.336679,252,0,192.166.1.55,192.166.1.56
14,6,RX,UDP,520,0.336805,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.336805,172,0,192.166.1.41,192.166.1.42
11,16,RX,UDP,520,0.336982,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.336982,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.337115,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.337115,192,0,192.166.1.23,192.166.1.24
14,7,RX,UDP,520,0.337393,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.337393,172,0,192.166.1.5,192.166.1.6
12,11,RX,UDP,520,0.337679,232,0,192.166.1.94,192.166.1.93
12,11,TX,UDP,520,0.337679,232,0,192.166.1.94,192.166.1.93
14,15,RX,UDP,520,0.337704,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.337704,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.337718,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.337718,272,0,192.166.1.92,192.166.1.91
11,10,RX,UDP,520,0.337965,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.337965,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.338078,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.338078,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.338243,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.338243,172,0,192.166.1.41,192.166.1.42
13,17,RX,UDP,520,0.338391,212,0,192.166.1.34,192.166.1.33
13,17,TX,UDP,520,0.338391,212,0,192.166.1.34,192.166.1.33
14,16,RX,UDP,520,0.338421,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.338421,212,0,192.166.1.32,192.166.1.31
11,4,RX,UDP,520,0.338553,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.338553,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.338832,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.338832,172,0,192.166.1.5,192.166.1.6
11,15,RX,UDP,520,0.339142,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.339142,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.339157,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.339157,272,0,192.166.1.92,192.166.1.91
14,10,RX,UDP,520,0.339403,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.339403,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.339517,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.339517,232,0,192.166.1.38,192.166.1.37
14,6,RX,UDP,520,0.339681,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.339681,172,0,192.166.1.41,192.166.1.42
12,3,RX,UDP,520,0.339711,252,0,192.166.1.55,192.166.1.56
12,3,TX,UDP,520,0.339711,252,0,192.166.1.55,192.166.1.56
11,16,RX,UDP,520,0.339859,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.339859,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.339992,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.339992,192,0,192.166.1.23,192.166.1.24
13,8,RX,UDP,520,0.340263,232,0,192.166.1.69,192.166.1.70
13,8,TX,UDP,520,0.340263,232,0,192.166.1.69,192.166.1.70
14,7,RX,UDP,520,0.34027,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.34027,172,0,192.166.1.5,192.166.1.6
14,15,RX,UDP,520,0.340581,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.340581,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.340595,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.340595,272,0,192.166.1.92,192.166.1.91
11,10,RX,UDP,520,0.340841,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.340841,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.340955,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.340955,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.34112,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.34112,172,0,192.166.1.41,192.166.1.42
14,16,RX,UDP,520,0.341297,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.341297,212,0,192.166.1.32,192.166.1.31
12,17,RX,UDP,520,0.341423,212,0,192.166.1.34,192.166.1.33
12,17,TX,UDP,520,0.341423,212,0,192.166.1.34,192.166.1.33
11,4,RX,UDP,520,0.34143,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.34143,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.341709,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.341709,172,0,192.166.1.5,192.166.1.6
11,15,RX,UDP,520,0.342019,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.342019,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.342033,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.342033,272,0,192.166.1.92,192.166.1.91
13,11,RX,UDP,520,0.342135,232,0,192.166.1.94,192.166.1.93
13,11,TX,UDP,520,0.342135,232,0,192.166.1.94,192.166.1.93
14,10,RX,UDP,520,0.34228,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.34228,152,0,192.166.1.33,192.166.1.34
11,14,RX,UDP,520,0.342393,232,0,192.166.1.38,192.166.1.37
11,14,TX,UDP,520,0.342393,232,0,192.166.1.38,192.166.1.37
14,6,RX,UDP,520,0.342558,172,0,192.166.1.41,192.166.1.42
14,6,TX,UDP,520,0.342558,172,0,192.166.1.41,192.166.1.42
11,16,RX,UDP,520,0.342736,212,0,192.166.1.32,192.166.1.31
11,16,TX,UDP,520,0.342736,212,0,192.166.1.32,192.166.1.31
14,4,RX,UDP,520,0.342869,192,0,192.166.1.23,192.166.1.24
14,4,TX,UDP,520,0.342869,192,0,192.166.1.23,192.166.1.24
14,7,RX,UDP,520,0.343147,172,0,192.166.1.5,192.166.1.6
14,7,TX,UDP,520,0.343147,172,0,192.166.1.5,192.166.1.6
12,8,RX,UDP,520,0.343295,232,0,192.166.1.69,192.166.1.70
12,8,TX,UDP,520,0.343295,232,0,192.166.1.69,192.166.1.70
14,15,RX,UDP,520,0.343457,192,0,192.166.1.13,192.166.1.14
14,15,TX,UDP,520,0.343457,192,0,192.166.1.13,192.166.1.14
11,5,RX,UDP,520,0.343472,272,0,192.166.1.92,192.166.1.91
11,5,TX,UDP,520,0.343472,272,0,192.166.1.92,192.166.1.91
11,10,RX,UDP,520,0.343718,152,0,192.166.1.33,192.166.1.34
11,10,TX,UDP,520,0.343718,152,0,192.166.1.33,192.166.1.34
14,14,RX,UDP,520,0.343832,232,0,192.166.1.38,192.166.1.37
14,14,TX,UDP,520,0.343832,232,0,192.166.1.38,192.166.1.37
11,6,RX,UDP,520,0.343997,172,0,192.166.1.41,192.166.1.42
11,6,TX,UDP,520,0.343997,172,0,192.166.1.41,192.166.1.42
13,3,RX,UDP,520,0.344167,252,0,192.166.1.55,192.166.1.56
13,3,TX,UDP,520,0.344167,252,0,192.166.1.55,192.166.1.56
14,16,RX,UDP,520,0.344174,212,0,192.166.1.32,192.166.1.31
14,16,TX,UDP,520,0.344174,212,0,192.166.1.32,192.166.1.31
11,4,RX,UDP,520,0.344307,192,0,192.166.1.23,192.166.1.24
11,4,TX,UDP,520,0.344307,192,0,192.166.1.23,192.166.1.24
11,7,RX,UDP,520,0.344585,172,0,192.166.1.5,192.166.1.6
11,7,TX,UDP,520,0.344585,172,0,192.166.1.5,192.166.1.6
11,15,RX,UDP,520,0.344896,192,0,192.166.1.13,192.166.1.14
11,15,TX,UDP,520,0.344896,192,0,192.166.1.13,192.166.1.14
14,5,RX,UDP,520,0.34491,272,0,192.166.1.92,192.166.1.91
14,5,TX,UDP,520,0.34491,272,0,192.166.1.92,192.166.1.91
14,10,RX,UDP,520,0.345157,152,0,192.166.1.33,192.166.1.34
14,10,TX,UDP,520,0.345157,152,0,192.166.1.33,192.166.1.34
12,11,RX,UDP,520,0.345167,232,0,192.166.1.94,192.166.1.93
12,11,TX,UDP,520,0.345167,232,0,192.166.1.94,192.166.1.93
11,14,RX,UDP,520,0.34527,232,0,192.166.1.38,192.166.1.37
